Time[ms], WallSen FL, WallSen L, WallSen R, WallSen FR, Machine V, Mot V L, Mot V R, Mot V LR, Machine Angular, Mot Angular, IMU Angular Z, Machine Angle, Mot Angle, IMU Angle, Mot Distance X, Mot Distance Y, IMU Global Angle
129 ,447 ,13 ,109 ,52 ,500 ,752.614807 ,250.871597 ,501.743195 ,572.957825 ,449.183868 ,482.682953 ,0.000000 ,50.491077 ,46.965187 ,19.635223 ,55.960098 ,47.622566
130 ,473 ,13 ,111 ,54 ,500 ,783.973755 ,172.474228 ,478.223999 ,572.957825 ,547.442871 ,465.304901 ,0.000000 ,51.038521 ,47.430492 ,20.007074 ,56.260803 ,48.087868
131 ,499 ,13 ,109 ,57 ,500 ,815.332703 ,125.435799 ,470.384247 ,572.957825 ,617.627808 ,458.414642 ,0.000000 ,51.656147 ,47.888905 ,20.375998 ,56.552620 ,48.546284
132 ,521 ,20 ,109 ,61 ,500 ,862.371155 ,78.397377 ,470.384247 ,572.957825 ,701.849792 ,456.097565 ,0.000000 ,52.357998 ,48.345005 ,20.748468 ,56.839897 ,49.002380
133 ,521 ,20 ,109 ,61 ,500 ,909.409546 ,47.038425 ,478.223999 ,572.957825 ,772.034790 ,460.365875 ,0.000000 ,53.130032 ,48.805370 ,21.131046 ,57.126831 ,49.462746
134 ,553 ,19 ,110 ,61 ,500 ,972.127441 ,0.000000 ,486.063721 ,572.957825 ,870.293762 ,467.378052 ,0.000000 ,54.000328 ,49.272747 ,21.524282 ,57.412529 ,49.930126
135 ,570 ,16 ,110 ,61 ,500 ,940.768494 ,-31.358950 ,454.704773 ,572.957825 ,870.293762 ,471.585388 ,0.000000 ,54.870621 ,49.744331 ,21.896166 ,57.674179 ,50.401711
136 ,588 ,16 ,110 ,65 ,500 ,972.127441 ,-15.679475 ,478.223999 ,572.957825 ,884.330750 ,472.804901 ,0.000000 ,55.754951 ,50.217136 ,22.291483 ,57.943291 ,50.874516
137 ,588 ,16 ,110 ,65 ,500 ,987.806946 ,0.000000 ,493.903473 ,572.957825 ,884.330750 ,481.829285 ,0.000000 ,56.639282 ,50.698967 ,22.704004 ,58.214893 ,51.356346
138 ,603 ,20 ,111 ,65 ,500 ,972.127441 ,31.358950 ,501.743195 ,572.957825 ,842.219788 ,509.207336 ,0.000000 ,57.481503 ,51.208176 ,23.127083 ,58.484615 ,51.865551
139 ,611 ,20 ,110 ,69 ,500 ,925.089050 ,62.717899 ,493.903473 ,572.957825 ,772.034790 ,541.768311 ,0.000000 ,58.253536 ,51.749943 ,23.547091 ,58.744488 ,52.407322
140 ,606 ,17 ,111 ,66 ,500 ,878.050598 ,78.397377 ,478.223999 ,572.957825 ,715.886780 ,581.219543 ,0.000000 ,58.969425 ,52.331161 ,23.956877 ,58.991009 ,52.988541
141 ,606 ,17 ,111 ,66 ,500 ,799.653198 ,156.794754 ,478.223999 ,572.957825 ,575.516846 ,612.317078 ,0.000000 ,59.544941 ,52.943478 ,24.369120 ,59.233402 ,53.600857
142 ,563 ,19 ,108 ,68 ,500 ,736.935303 ,203.833176 ,470.384247 ,572.957825 ,477.257874 ,641.158569 ,0.000000 ,60.022198 ,53.584637 ,24.776575 ,59.468437 ,54.242016
143 ,522 ,22 ,117 ,75 ,500 ,705.576355 ,282.230560 ,493.903473 ,572.957825 ,378.998901 ,652.134155 ,0.000000 ,60.401199 ,54.236771 ,25.206026 ,59.712387 ,54.894150
144 ,434 ,26 ,110 ,78 ,500 ,642.858459 ,313.589508 ,478.223999 ,572.957825 ,294.776917 ,646.768311 ,0.000000 ,60.695976 ,54.883541 ,25.623055 ,59.946453 ,55.540920
145 ,434 ,26 ,110 ,78 ,500 ,595.820068 ,329.268982 ,462.544525 ,572.957825 ,238.628937 ,623.170776 ,0.000000 ,60.934605 ,55.506710 ,26.027349 ,60.171162 ,56.164089
146 ,343 ,24 ,106 ,79 ,500 ,595.820068 ,329.268982 ,462.544525 ,572.957825 ,238.628937 ,604.451233 ,0.000000 ,61.173233 ,56.111164 ,26.432575 ,60.394180 ,56.768539
147 ,241 ,24 ,105 ,85 ,500 ,595.820068 ,344.948456 ,470.384247 ,572.957825 ,224.591934 ,594.024414 ,0.000000 ,61.397823 ,56.705189 ,26.845556 ,60.619366 ,57.362564
148 ,178 ,24 ,104 ,87 ,500 ,642.858459 ,297.910034 ,470.384247 ,572.957825 ,308.813904 ,576.829285 ,0.000000 ,61.706638 ,57.282017 ,27.259745 ,60.842323 ,57.939396
149 ,138 ,22 ,104 ,91 ,500 ,689.896912 ,313.589508 ,501.743195 ,572.957825 ,336.887909 ,543.963440 ,0.000000 ,62.043526 ,57.825981 ,27.702936 ,61.077541 ,58.483356
150 ,138 ,22 ,104 ,91 ,500 ,736.935303 ,282.230560 ,509.582947 ,572.957825 ,407.072876 ,511.097565 ,0.000000 ,62.450600 ,58.337078 ,28.154739 ,61.313229 ,58.994457
151 ,100 ,20 ,103 ,91 ,500 ,752.614807 ,219.512650 ,486.063721 ,572.957825 ,477.257874 ,485.609772 ,0.000000 ,62.927856 ,58.822689 ,28.587547 ,61.534443 ,59.480064
152 ,89 ,29 ,101 ,99 ,500 ,783.973755 ,156.794754 ,470.384247 ,572.957825 ,561.479858 ,471.097565 ,0.000000 ,63.489338 ,59.293785 ,29.008471 ,61.744404 ,59.951164
153 ,84 ,21 ,101 ,94 ,500 ,831.012207 ,109.756325 ,470.384247 ,572.957825 ,645.701843 ,467.743927 ,0.000000 ,64.135040 ,59.761528 ,29.431734 ,61.949612 ,60.418907
154 ,84 ,21 ,101 ,94 ,500 ,893.730103 ,78.397377 ,486.063721 ,572.957825 ,729.923828 ,467.317078 ,0.000000 ,64.864960 ,60.228848 ,29.871773 ,62.156067 ,60.886223
155 ,84 ,31 ,102 ,98 ,500 ,909.409546 ,31.358950 ,470.384247 ,572.957825 ,786.071777 ,468.292694 ,0.000000 ,65.651031 ,60.697140 ,30.300318 ,62.350006 ,61.354515
156 ,86 ,39 ,100 ,102 ,500 ,925.089050 ,0.000000 ,462.544525 ,572.957825 ,828.182800 ,473.353668 ,0.000000 ,66.479218 ,61.170494 ,30.724432 ,62.534595 ,61.827869
157 ,88 ,53 ,101 ,102 ,500 ,956.447998 ,-15.679475 ,470.384247 ,572.957825 ,870.293762 ,476.280487 ,0.000000 ,67.349510 ,61.646774 ,31.158535 ,62.715748 ,62.304150
158 ,88 ,53 ,101 ,102 ,500 ,956.447998 ,15.679475 ,486.063721 ,572.957825 ,842.219788 ,481.402435 ,0.000000 ,68.191734 ,62.128174 ,31.609812 ,62.896320 ,62.785553
159 ,91 ,68 ,100 ,103 ,500 ,987.806946 ,15.679475 ,501.743195 ,572.957825 ,870.293762 ,495.365875 ,0.000000 ,69.062027 ,62.623543 ,32.078426 ,63.075623 ,63.280918
160 ,90 ,97 ,99 ,102 ,500 ,972.127441 ,47.038425 ,509.582947 ,572.957825 ,828.182800 ,515.487793 ,0.000000 ,69.890205 ,63.139030 ,32.556942 ,63.250828 ,63.796406
161 ,91 ,182 ,99 ,103 ,500 ,940.768494 ,47.038425 ,493.903473 ,572.957825 ,800.108765 ,541.280518 ,0.000000 ,70.690315 ,63.680309 ,33.023060 ,63.414146 ,64.337685
162 ,91 ,182 ,99 ,103 ,500 ,862.371155 ,78.397377 ,470.384247 ,572.957825 ,701.849792 ,567.256104 ,0.000000 ,71.392166 ,64.247566 ,33.468853 ,63.564243 ,64.904945
163 ,93 ,312 ,97 ,112 ,500 ,799.653198 ,125.435799 ,462.544525 ,572.957825 ,603.590820 ,597.073181 ,0.000000 ,71.995758 ,64.844643 ,33.908749 ,63.707207 ,65.502014
164 ,102 ,515 ,97 ,115 ,500 ,736.935303 ,172.474228 ,454.704773 ,572.957825 ,505.331848 ,630.548767 ,0.000000 ,72.501091 ,65.475189 ,34.342411 ,63.843933 ,66.132568
165 ,101 ,857 ,96 ,114 ,500 ,689.896912 ,250.871597 ,470.384247 ,572.957825 ,393.035889 ,650.060974 ,0.000000 ,72.894127 ,66.125252 ,34.791988 ,63.982292 ,66.782623
166 ,104 ,1093 ,95 ,116 ,500 ,658.537964 ,313.589508 ,486.063721 ,572.957825 ,308.813904 ,655.304871 ,0.000000 ,73.202942 ,66.780556 ,35.257313 ,64.122757 ,67.437935
167 ,104 ,1093 ,95 ,116 ,500 ,627.179016 ,344.948456 ,486.063721 ,572.957825 ,252.665924 ,641.707336 ,0.000000 ,73.455605 ,67.422264 ,35.723255 ,64.261162 ,68.079636
168 ,106 ,1226 ,92 ,119 ,500 ,564.461121 ,344.948456 ,454.704773 ,572.957825 ,196.517944 ,617.621948 ,0.000000 ,73.652122 ,68.039886 ,36.159576 ,64.389153 ,68.697258
169 ,108 ,1288 ,90 ,123 ,500 ,580.140564 ,313.589508 ,446.865051 ,565.662720 ,238.628937 ,596.585388 ,0.000000 ,73.890755 ,68.636467 ,36.588894 ,64.513145 ,69.293846
170 ,112 ,1244 ,88 ,121 ,500 ,627.179016 ,313.589508 ,470.384247 ,558.367615 ,280.739929 ,571.402466 ,0.000000 ,74.171494 ,69.207870 ,37.041443 ,64.641441 ,69.865250
171 ,112 ,1244 ,88 ,121 ,500 ,658.537964 ,329.268982 ,493.903473 ,551.072510 ,294.776917 ,539.146362 ,0.000000 ,74.466270 ,69.747017 ,37.517303 ,64.773712 ,70.404396
172 ,116 ,1142 ,85 ,123 ,500 ,721.255859 ,297.910034 ,509.582947 ,543.777405 ,378.998901 ,505.243927 ,0.000000 ,74.845268 ,70.252258 ,38.009167 ,64.906929 ,70.909637
173 ,119 ,951 ,88 ,127 ,500 ,721.255859 ,266.551086 ,493.903473 ,536.482300 ,407.072876 ,484.146362 ,0.000000 ,75.252342 ,70.736404 ,38.486797 ,65.032661 ,71.393784
174 ,122 ,697 ,85 ,125 ,500 ,736.935303 ,203.833176 ,470.384247 ,529.187195 ,477.257874 ,470.121948 ,0.000000 ,75.729599 ,71.206528 ,38.942669 ,65.148613 ,71.863907
175 ,122 ,697 ,85 ,125 ,500 ,768.294250 ,172.474228 ,470.384247 ,521.892090 ,533.405884 ,465.426849 ,0.000000 ,76.263000 ,71.671959 ,39.399597 ,65.260307 ,72.329338
176 ,124 ,452 ,81 ,127 ,500 ,799.653198 ,156.794754 ,478.223999 ,514.596985 ,575.516846 ,464.817078 ,0.000000 ,76.838524 ,72.136772 ,39.865261 ,65.369202 ,72.794151
177 ,125 ,265 ,81 ,131 ,500 ,815.332703 ,141.115280 ,478.223999 ,507.301849 ,603.590820 ,460.975616 ,0.000000 ,77.442108 ,72.597748 ,40.332043 ,65.473175 ,73.255127
178 ,128 ,105 ,80 ,131 ,500 ,831.012207 ,141.115280 ,486.063721 ,500.006714 ,617.627808 ,460.792694 ,0.000000 ,78.059738 ,73.058540 ,40.807590 ,65.573738 ,73.715919
179 ,131 ,43 ,79 ,130 ,500 ,831.012207 ,125.435799 ,478.223999 ,492.711578 ,631.664856 ,460.914642 ,0.000000 ,78.691406 ,73.519455 ,41.276531 ,65.667519 ,74.176834
180 ,131 ,43 ,79 ,130 ,500 ,815.332703 ,109.756325 ,462.544525 ,485.416443 ,631.664856 ,459.878052 ,0.000000 ,79.323067 ,73.979332 ,41.731068 ,65.753212 ,74.636711
181 ,132 ,21 ,75 ,130 ,500 ,799.653198 ,109.756325 ,454.704773 ,478.121307 ,617.627808 ,460.000000 ,0.000000 ,79.940697 ,74.439331 ,42.178783 ,65.832634 ,75.096710
182 ,136 ,18 ,75 ,137 ,500 ,799.653198 ,156.794754 ,478.223999 ,470.826172 ,575.516846 ,460.914642 ,0.000000 ,80.516212 ,74.900246 ,42.650471 ,65.911430 ,75.557625
183 ,130 ,11 ,74 ,130 ,500 ,768.294250 ,172.474228 ,470.384247 ,463.531036 ,533.405884 ,468.292694 ,0.000000 ,81.049622 ,75.368546 ,43.115128 ,65.984612 ,76.025917
184 ,130 ,11 ,74 ,130 ,500 ,736.935303 ,172.474228 ,454.704773 ,456.235901 ,505.331848 ,475.609772 ,0.000000 ,81.554955 ,75.844154 ,43.564899 ,66.051392 ,76.501534
185 ,143 ,17 ,74 ,137 ,500 ,705.576355 ,219.512650 ,462.544525 ,448.940765 ,435.146881 ,484.207336 ,0.000000 ,81.990097 ,76.328362 ,44.022934 ,66.115845 ,76.985741
186 ,148 ,17 ,71 ,138 ,500 ,674.217407 ,282.230560 ,478.223999 ,441.645630 ,350.924896 ,490.914642 ,0.000000 ,82.341026 ,76.819275 ,44.496891 ,66.179581 ,77.476654
187 ,153 ,21 ,71 ,148 ,500 ,674.217407 ,313.589508 ,493.903473 ,434.350494 ,322.850922 ,490.975616 ,0.000000 ,82.663872 ,77.310249 ,44.986752 ,66.242645 ,77.967628
188 ,157 ,17 ,68 ,148 ,500 ,611.499512 ,297.910034 ,454.704773 ,427.055359 ,280.739929 ,488.841461 ,0.000000 ,82.944618 ,77.799088 ,45.438011 ,66.298500 ,78.456467
189 ,157 ,17 ,68 ,148 ,500 ,595.820068 ,297.910034 ,446.865051 ,419.760223 ,266.702942 ,475.853668 ,0.000000 ,83.211319 ,78.274948 ,45.881744 ,66.351318 ,78.932320
190 ,162 ,17 ,66 ,152 ,500 ,595.820068 ,313.589508 ,454.704773 ,412.465088 ,252.665924 ,453.414642 ,0.000000 ,83.463982 ,78.728363 ,46.333492 ,66.403076 ,79.385735
191 ,164 ,17 ,66 ,164 ,500 ,627.179016 ,329.268982 ,478.223999 ,405.169952 ,266.702942 ,434.512207 ,0.000000 ,83.730690 ,79.162872 ,46.808857 ,66.455299 ,79.820251
192 ,168 ,26 ,65 ,176 ,500 ,611.499512 ,329.268982 ,470.384247 ,397.874817 ,252.665924 ,416.341461 ,0.000000 ,83.983353 ,79.579216 ,47.276649 ,66.504608 ,80.236588
193 ,168 ,26 ,65 ,176 ,500 ,658.537964 ,282.230560 ,470.384247 ,390.579681 ,336.887909 ,392.256104 ,0.000000 ,84.320244 ,79.971466 ,47.744728 ,66.551163 ,80.628845
194 ,172 ,24 ,65 ,187 ,500 ,674.217407 ,282.230560 ,478.223999 ,383.284546 ,350.924896 ,367.256104 ,0.000000 ,84.671165 ,80.338722 ,48.220882 ,66.595573 ,80.996101
195 ,176 ,22 ,65 ,207 ,500 ,689.896912 ,266.551086 ,478.223999 ,375.989410 ,378.998901 ,348.048798 ,0.000000 ,85.050163 ,80.686775 ,48.697323 ,66.636833 ,81.344154
196 ,170 ,21 ,63 ,222 ,500 ,705.576355 ,250.871597 ,478.223999 ,368.694275 ,407.072876 ,331.829285 ,0.000000 ,85.457237 ,81.018600 ,49.174046 ,66.674713 ,81.675980
197 ,170 ,21 ,63 ,222 ,500 ,736.935303 ,219.512650 ,478.223999 ,361.399139 ,463.220886 ,323.841461 ,0.000000 ,85.920456 ,81.342445 ,49.651058 ,66.708733 ,81.999825
198 ,179 ,24 ,63 ,242 ,500 ,752.614807 ,219.512650 ,486.063721 ,354.104004 ,477.257874 ,323.231720 ,0.000000 ,86.397713 ,81.665680 ,50.136162 ,66.739273 ,82.323051
199 ,181 ,24 ,61 ,258 ,500 ,752.614807 ,203.833176 ,478.223999 ,346.808868 ,491.294861 ,324.634155 ,0.000000 ,86.889008 ,81.990311 ,50.613682 ,66.765228 ,82.647690
200 ,182 ,23 ,59 ,287 ,500 ,752.614807 ,203.833176 ,478.223999 ,339.513733 ,491.294861 ,327.378052 ,0.000000 ,87.380302 ,82.317688 ,51.091404 ,66.787086 ,82.975067
201 ,182 ,22 ,58 ,307 ,500 ,752.614807 ,219.512650 ,486.063721 ,332.218597 ,477.257874 ,327.439026 ,0.000000 ,87.857567 ,82.645126 ,51.577129 ,66.805260 ,83.302505
202 ,182 ,22 ,58 ,307 ,500 ,736.935303 ,219.512650 ,478.223999 ,324.923462 ,463.220886 ,323.597565 ,0.000000 ,88.320786 ,82.968727 ,52.055149 ,66.819267 ,83.626106
203 ,201 ,28 ,62 ,331 ,500 ,721.255859 ,235.192123 ,478.223999 ,317.628326 ,435.146881 ,321.463409 ,0.000000 ,88.755928 ,83.290192 ,52.533260 ,66.829651 ,83.947563
204 ,192 ,32 ,57 ,353 ,500 ,674.217407 ,266.551086 ,470.384247 ,310.333191 ,364.961914 ,326.402435 ,0.000000 ,89.120895 ,83.616592 ,53.003586 ,66.836868 ,84.273972
205 ,193 ,28 ,57 ,362 ,500 ,674.217407 ,297.910034 ,486.063721 ,303.038055 ,336.887909 ,333.719513 ,0.000000 ,89.457779 ,83.950310 ,53.489628 ,66.841469 ,84.607689
206 ,193 ,28 ,57 ,362 ,500 ,658.537964 ,313.589508 ,486.063721 ,295.742920 ,308.813904 ,343.841461 ,0.000000 ,89.766594 ,84.294151 ,53.975689 ,66.843452 ,84.951530
207 ,194 ,30 ,55 ,371 ,500 ,580.140564 ,344.948456 ,462.544525 ,288.447784 ,210.554947 ,350.975616 ,0.000000 ,89.977150 ,84.645126 ,54.438232 ,66.843636 ,85.302505
208 ,200 ,33 ,54 ,375 ,500 ,548.781616 ,391.986877 ,470.384247 ,281.152649 ,140.369965 ,346.768311 ,0.000000 ,90.117523 ,84.991898 ,54.908619 ,66.842667 ,85.649277
209 ,203 ,34 ,55 ,361 ,500 ,533.102173 ,407.666351 ,470.384247 ,273.857513 ,112.295967 ,343.475616 ,0.000000 ,90.229813 ,85.335373 ,55.378998 ,66.840782 ,85.992752
210 ,203 ,34 ,55 ,361 ,500 ,501.743195 ,439.025299 ,470.384247 ,266.562378 ,56.147984 ,340.121948 ,0.000000 ,90.285965 ,85.675491 ,55.849377 ,66.838432 ,86.332870
211 ,208 ,33 ,52 ,348 ,500 ,486.063721 ,423.345825 ,454.704773 ,259.267242 ,56.147984 ,327.012207 ,0.000000 ,90.342110 ,86.002502 ,56.304073 ,66.835724 ,86.659882
212 ,213 ,32 ,52 ,331 ,500 ,501.743195 ,439.025299 ,470.384247 ,251.972122 ,56.147984 ,307.500000 ,0.000000 ,90.398262 ,86.310005 ,56.774445 ,66.832451 ,86.967384
213 ,224 ,38 ,55 ,319 ,500 ,501.743195 ,423.345825 ,462.544525 ,244.677002 ,70.184982 ,286.402435 ,0.000000 ,90.468445 ,86.596405 ,57.236973 ,66.828667 ,87.253784
214 ,226 ,39 ,53 ,308 ,500 ,517.422668 ,439.025299 ,478.223999 ,237.381882 ,70.184982 ,260.182922 ,0.000000 ,90.538628 ,86.856590 ,57.715176 ,66.824173 ,87.513969
215 ,226 ,39 ,53 ,308 ,500 ,580.140564 ,439.025299 ,509.582947 ,230.086761 ,126.332962 ,227.621964 ,0.000000 ,90.664963 ,87.084213 ,58.224728 ,66.818260 ,87.741592
216 ,231 ,38 ,52 ,296 ,500 ,580.140564 ,407.666351 ,493.903473 ,222.791641 ,154.406952 ,200.000000 ,0.000000 ,90.819366 ,87.284210 ,58.718578 ,66.811195 ,87.941589
217 ,238 ,41 ,50 ,282 ,500 ,595.820068 ,360.627930 ,478.223999 ,215.496521 ,210.554947 ,183.353668 ,0.000000 ,91.029922 ,87.467567 ,59.196728 ,66.802605 ,88.124947
218 ,245 ,41 ,51 ,272 ,500 ,611.499512 ,329.268982 ,470.384247 ,208.201401 ,252.665924 ,173.597565 ,0.000000 ,91.282593 ,87.641167 ,59.666992 ,66.792068 ,88.298546
219 ,245 ,41 ,51 ,272 ,500 ,627.179016 ,297.910034 ,462.544525 ,200.906281 ,294.776917 ,166.341461 ,0.000000 ,91.577370 ,87.807503 ,60.129360 ,66.779343 ,88.464882
220 ,254 ,40 ,51 ,259 ,500 ,658.537964 ,329.268982 ,493.903473 ,193.611160 ,294.776917 ,167.804886 ,0.000000 ,91.872147 ,87.975311 ,60.623001 ,66.763206 ,88.632690
221 ,263 ,40 ,49 ,245 ,500 ,674.217407 ,313.589508 ,493.903473 ,186.316040 ,322.850922 ,173.170731 ,0.000000 ,92.194992 ,88.148483 ,61.116543 ,66.744286 ,88.805862
222 ,272 ,53 ,50 ,244 ,500 ,642.858459 ,282.230560 ,462.544525 ,179.020920 ,322.850922 ,178.109756 ,0.000000 ,92.517845 ,88.326591 ,61.578640 ,66.723969 ,88.983971
223 ,272 ,53 ,50 ,244 ,500 ,658.537964 ,297.910034 ,478.223999 ,171.725800 ,322.850922 ,175.853668 ,0.000000 ,92.840698 ,88.502449 ,62.056278 ,66.700264 ,89.159821
224 ,286 ,46 ,47 ,231 ,500 ,642.858459 ,329.268982 ,486.063721 ,164.430679 ,280.739929 ,168.597565 ,0.000000 ,93.121437 ,88.671043 ,62.541618 ,66.673798 ,89.328423
225 ,302 ,44 ,49 ,220 ,500 ,642.858459 ,344.948456 ,493.903473 ,157.135559 ,266.702942 ,166.524399 ,0.000000 ,93.388138 ,88.837570 ,63.034660 ,66.644608 ,89.494942
226 ,317 ,46 ,50 ,212 ,500 ,611.499512 ,360.627930 ,486.063721 ,149.840439 ,224.591934 ,169.756104 ,0.000000 ,93.612732 ,89.007324 ,63.519756 ,66.613983 ,89.664703
227 ,336 ,47 ,49 ,204 ,500 ,595.820068 ,391.986877 ,493.903473 ,142.545319 ,182.480957 ,177.073181 ,0.000000 ,93.795212 ,89.184395 ,64.012581 ,66.581291 ,89.841774
228 ,336 ,47 ,49 ,204 ,500 ,564.461121 ,391.986877 ,478.223999 ,135.250198 ,154.406952 ,183.109756 ,0.000000 ,93.949623 ,89.367508 ,64.489670 ,66.548347 ,90.024887
229 ,359 ,48 ,48 ,197 ,500 ,533.102173 ,439.025299 ,486.063721 ,127.955070 ,84.221977 ,187.621948 ,0.000000 ,94.033844 ,89.555130 ,64.974525 ,66.514160 ,90.212509
230 ,376 ,48 ,48 ,192 ,500 ,501.743195 ,454.704773 ,478.223999 ,120.659943 ,42.110989 ,188.292694 ,0.000000 ,94.075951 ,89.743423 ,65.451538 ,66.480164 ,90.400803
231 ,397 ,47 ,48 ,185 ,500 ,454.704773 ,486.063721 ,470.384247 ,113.364815 ,-28.073992 ,185.304886 ,0.000000 ,94.047882 ,89.928726 ,65.920753 ,66.446960 ,90.586105
232 ,397 ,47 ,48 ,185 ,500 ,439.025299 ,517.422668 ,478.223999 ,106.069687 ,-70.184982 ,181.097565 ,0.000000 ,93.977692 ,90.109825 ,66.397820 ,66.413788 ,90.767204
233 ,424 ,51 ,50 ,185 ,500 ,376.307404 ,517.422668 ,446.865051 ,98.774559 ,-126.332962 ,178.292694 ,0.000000 ,93.851364 ,90.288116 ,66.843681 ,66.383774 ,90.945496
234 ,443 ,56 ,48 ,187 ,500 ,407.666351 ,533.102173 ,470.384247 ,91.479431 ,-112.295967 ,169.878052 ,0.000000 ,93.739067 ,90.457993 ,67.313065 ,66.353096 ,91.115372
235 ,458 ,51 ,48 ,182 ,500 ,407.666351 ,533.102173 ,470.384247 ,84.184303 ,-112.295967 ,150.792679 ,0.000000 ,93.626770 ,90.608788 ,67.782501 ,66.323341 ,91.266167
236 ,458 ,51 ,48 ,182 ,500 ,423.345825 ,533.102173 ,478.223999 ,76.889175 ,-98.258972 ,122.134148 ,0.000000 ,93.528511 ,90.730919 ,68.259819 ,66.293915 ,91.388298
237 ,471 ,54 ,49 ,182 ,500 ,454.704773 ,533.102173 ,493.903473 ,69.594048 ,-70.184982 ,86.524391 ,0.000000 ,93.458328 ,90.817444 ,68.752823 ,66.264114 ,91.474823
238 ,478 ,56 ,48 ,183 ,500 ,501.743195 ,517.422668 ,509.582947 ,62.298923 ,-14.036996 ,50.487804 ,0.000000 ,93.444290 ,90.867935 ,69.261490 ,66.233505 ,91.525314
239 ,481 ,55 ,48 ,183 ,500 ,517.422668 ,454.704773 ,486.063721 ,55.003799 ,56.147984 ,23.475611 ,0.000000 ,93.500435 ,90.891411 ,69.746643 ,66.203827 ,91.548790
240 ,481 ,55 ,48 ,183 ,500 ,517.422668 ,407.666351 ,462.544525 ,47.708675 ,98.258972 ,5.731708 ,0.000000 ,93.598694 ,90.897141 ,70.208275 ,66.174797 ,91.554520

