Time[ms], WallSen FL, WallSen L, WallSen R, WallSen FR, Machine V, Mot V L, Mot V R, Mot V LR, Machine Angular, Mot Angular, IMU Angular Z, Machine Angle, Mot Angle, IMU Angle, Mot Distance X, Mot Distance Y, IMU Global Angle, IMU V
112 ,95 ,436 ,169 ,91 ,896 ,925.089050 ,721.255859 ,823.172424 ,0.000000 ,182.480957 ,88.231712 ,4.059480 ,0.856257 ,-1.774939 ,-0.286471 ,42.665489 ,-1.774939 ,141.305664
113 ,95 ,436 ,169 ,91 ,904 ,893.730103 ,752.614807 ,823.172424 ,0.000000 ,126.332962 ,87.560974 ,4.912068 ,0.982590 ,-1.687378 ,-0.272355 ,43.488541 ,-1.687378 ,134.510742
114 ,93 ,431 ,162 ,89 ,912 ,893.730103 ,783.973755 ,838.851929 ,0.000000 ,98.258972 ,87.682930 ,6.114515 ,1.080849 ,-1.599695 ,-0.256531 ,44.327244 ,-1.599695 ,133.314453
115 ,93 ,431 ,162 ,89 ,920 ,909.409546 ,752.614807 ,831.012207 ,0.000000 ,140.369965 ,89.817078 ,6.114515 ,1.221219 ,-1.509878 ,-0.238820 ,45.158070 ,-1.509878 ,136.807617
116 ,96 ,435 ,163 ,91 ,928 ,925.089050 ,736.935303 ,831.012207 ,0.000000 ,168.443954 ,87.743904 ,5.942108 ,1.389663 ,-1.422134 ,-0.218667 ,45.988834 ,-1.422134 ,131.639648
117 ,99 ,433 ,164 ,87 ,936 ,925.089050 ,736.935303 ,831.012207 ,0.000000 ,168.443954 ,93.231712 ,5.942108 ,1.558107 ,-1.328902 ,-0.196071 ,46.819542 ,-1.328902 ,146.186523
118 ,99 ,433 ,164 ,87 ,944 ,909.409546 ,736.935303 ,823.172424 ,0.000000 ,154.406952 ,103.292686 ,5.769909 ,1.712514 ,-1.225610 ,-0.171471 ,47.642345 ,-1.225610 ,170.638672
119 ,100 ,429 ,159 ,86 ,952 ,925.089050 ,768.294250 ,846.691650 ,0.000000 ,140.369965 ,112.317078 ,5.769909 ,1.852884 ,-1.113293 ,-0.144094 ,48.488594 ,-1.113293 ,160.733398
120 ,100 ,429 ,159 ,86 ,960 ,909.409546 ,768.294250 ,838.851929 ,0.000000 ,126.332962 ,116.524391 ,6.632997 ,1.979217 ,-0.996768 ,-0.115123 ,49.326946 ,-0.996768 ,147.957031
121 ,100 ,430 ,158 ,89 ,968 ,940.768494 ,752.614807 ,846.691650 ,0.000000 ,168.443954 ,112.987808 ,6.806243 ,2.147660 ,-0.883781 ,-0.083393 ,50.173042 ,-0.883781 ,120.633789
122 ,106 ,431 ,150 ,88 ,976 ,972.127441 ,752.614807 ,862.371155 ,0.000000 ,196.517944 ,109.085365 ,6.806243 ,2.344178 ,-0.774695 ,-0.048120 ,51.034691 ,-0.774695 ,80.151367
123 ,106 ,431 ,150 ,88 ,984 ,972.127441 ,768.294250 ,870.210876 ,0.000000 ,182.480957 ,106.341469 ,8.199750 ,2.526659 ,-0.668354 ,-0.009758 ,51.904057 ,-0.668354 ,49.526367
124 ,106 ,423 ,147 ,87 ,992 ,972.127441 ,799.653198 ,885.890320 ,0.000000 ,154.406952 ,107.987808 ,8.199750 ,2.681067 ,-0.560366 ,0.031681 ,52.788979 ,-0.560366 ,38.616211
125 ,106 ,423 ,147 ,87 ,1000 ,987.806946 ,799.653198 ,893.730103 ,0.000000 ,168.443954 ,115.426834 ,8.725765 ,2.849510 ,-0.444939 ,0.076111 ,53.681602 ,-0.444939 ,49.909180
126 ,109 ,421 ,140 ,87 ,1000 ,1003.486389 ,799.653198 ,901.569824 ,0.000000 ,182.480957 ,122.865860 ,9.960440 ,3.031991 ,-0.322073 ,0.123798 ,54.581909 ,-0.322073 ,59.766602
127 ,109 ,421 ,140 ,87 ,1000 ,1050.524780 ,815.332703 ,932.928772 ,0.000000 ,210.554947 ,131.768295 ,9.960440 ,3.242546 ,-0.190305 ,0.176567 ,55.513348 ,-0.190305 ,62.637695
128 ,113 ,414 ,133 ,88 ,1000 ,1034.845337 ,799.653198 ,917.249268 ,0.000000 ,210.554947 ,138.414642 ,11.205326 ,3.453101 ,-0.051890 ,0.231815 ,56.428928 ,-0.051890 ,63.403320
129 ,116 ,402 ,122 ,84 ,1000 ,1066.204346 ,799.653198 ,932.928772 ,0.000000 ,238.628937 ,145.914642 ,11.205326 ,3.691730 ,0.094024 ,0.291884 ,57.359924 ,0.094024 ,58.091797
130 ,116 ,402 ,122 ,84 ,1000 ,1066.204346 ,783.973755 ,925.089050 ,0.000000 ,252.665924 ,150.365860 ,13.182158 ,3.944396 ,0.244390 ,0.355520 ,58.282822 ,0.244390 ,50.052734
131 ,118 ,390 ,113 ,83 ,1000 ,1081.883789 ,768.294250 ,925.089050 ,0.000000 ,280.739929 ,152.682938 ,14.818229 ,4.225136 ,0.397073 ,0.423676 ,59.205395 ,0.397073 ,42.109375
132 ,118 ,390 ,113 ,83 ,1000 ,1097.563232 ,768.294250 ,932.928772 ,0.000000 ,294.776917 ,151.951218 ,14.818229 ,4.519913 ,0.549024 ,0.497196 ,60.135422 ,0.549024 ,34.213867
133 ,126 ,387 ,109 ,86 ,1000 ,1097.563232 ,752.614807 ,925.089050 ,0.000000 ,308.813904 ,155.670731 ,-6.268596 ,4.828727 ,0.704695 ,0.575068 ,61.057228 ,0.704695 ,20.767578
134 ,128 ,375 ,98 ,83 ,1000 ,1066.204346 ,768.294250 ,917.249268 ,0.000000 ,266.702942 ,155.304886 ,-6.268596 ,5.095430 ,0.860000 ,0.656533 ,61.970852 ,0.860000 ,3.923828
135 ,128 ,375 ,98 ,83 ,1000 ,878.050598 ,893.730103 ,885.890320 ,0.000000 ,-14.036996 ,162.804886 ,-6.908594 ,5.081393 ,1.022805 ,0.734997 ,62.853264 ,1.022805 ,1.483398
136 ,136 ,368 ,95 ,85 ,1000 ,721.255859 ,987.806946 ,854.531372 ,0.000000 ,-238.628937 ,173.292694 ,-6.908594 ,4.842764 ,1.196098 ,0.807138 ,63.704742 ,1.196098 ,-3.349609
137 ,136 ,368 ,95 ,85 ,1000 ,783.973755 ,1019.165894 ,901.569824 ,0.000000 ,-210.554947 ,165.000000 ,-7.286344 ,4.632209 ,1.361098 ,0.879948 ,64.603371 ,1.361098 ,-38.616211
138 ,139 ,364 ,89 ,82 ,1000 ,878.050598 ,987.806946 ,932.928772 ,0.000000 ,-98.258972 ,141.036591 ,-7.503669 ,4.533950 ,1.502134 ,0.953696 ,65.533379 ,1.502134 ,-90.535156
139 ,144 ,365 ,76 ,84 ,1000 ,925.089050 ,972.127441 ,948.608215 ,0.000000 ,-42.110989 ,103.780487 ,-7.503669 ,4.491839 ,1.605915 ,1.027988 ,66.479073 ,1.605915 ,-142.406250
140 ,144 ,365 ,76 ,84 ,1000 ,846.691650 ,956.447998 ,901.569824 ,0.000000 ,-98.258972 ,75.914635 ,-7.449237 ,4.393580 ,1.681829 ,1.097055 ,67.377991 ,1.681829 ,-182.745117
141 ,145 ,357 ,61 ,82 ,1000 ,783.973755 ,987.806946 ,885.890320 ,0.000000 ,-182.480957 ,61.280491 ,-7.449237 ,4.211099 ,1.743110 ,1.162107 ,68.261490 ,1.743110 ,-206.479492
142 ,145 ,357 ,61 ,82 ,1000 ,799.653198 ,1019.165894 ,909.409546 ,0.000000 ,-196.517944 ,46.707317 ,-7.886564 ,4.014581 ,1.789817 ,1.225775 ,69.168671 ,1.789817 ,-235.668945
143 ,151 ,359 ,56 ,82 ,1000 ,846.691650 ,1034.845337 ,940.768494 ,0.000000 ,-168.443954 ,27.865854 ,-7.776830 ,3.846137 ,1.817683 ,1.288880 ,70.107323 ,1.817683 ,-272.753906
144 ,151 ,359 ,56 ,82 ,1000 ,878.050598 ,1019.165894 ,948.608215 ,0.000000 ,-126.332962 ,7.926829 ,-7.776830 ,3.719804 ,1.825610 ,1.350423 ,71.053932 ,1.825610 ,-295.339844
145 ,151 ,360 ,43 ,86 ,1000 ,846.691650 ,1019.165894 ,932.928772 ,0.000000 ,-154.406952 ,-6.890244 ,-7.722064 ,3.565397 ,1.818720 ,1.408439 ,71.985054 ,1.818720 ,-304.862305
146 ,154 ,360 ,37 ,86 ,1000 ,815.332703 ,1003.486389 ,909.409546 ,0.000000 ,-168.443954 ,-19.207317 ,-7.722064 ,3.396953 ,1.799512 ,1.462325 ,72.892860 ,1.799512 ,-318.643555
147 ,154 ,360 ,37 ,86 ,1000 ,831.012207 ,1019.165894 ,925.089050 ,0.000000 ,-168.443954 ,-35.121952 ,-7.722064 ,3.228509 ,1.764390 ,1.514424 ,73.816483 ,1.764390 ,-335.870117
148 ,154 ,358 ,32 ,88 ,1000 ,846.691650 ,1034.845337 ,940.768494 ,0.000000 ,-168.443954 ,-53.292683 ,-7.831664 ,3.060065 ,1.711098 ,1.564645 ,74.755913 ,1.711098 ,-354.915039
149 ,155 ,370 ,29 ,96 ,1000 ,862.371155 ,1019.165894 ,940.768494 ,0.000000 ,-140.369965 ,-73.841469 ,-7.831664 ,2.919695 ,1.637256 ,1.612564 ,75.695457 ,1.637256 ,-371.950195
150 ,155 ,370 ,29 ,96 ,1000 ,862.371155 ,1034.845337 ,948.608215 ,0.000000 ,-154.406952 ,-94.146347 ,-7.178082 ,2.765288 ,1.543110 ,1.658330 ,76.642960 ,1.543110 ,-387.214844
151 ,155 ,369 ,29 ,97 ,1000 ,831.012207 ,1019.165894 ,925.089050 ,0.000000 ,-168.443954 ,-113.170731 ,-7.178082 ,2.596844 ,1.429939 ,1.700244 ,77.567101 ,1.429939 ,-405.494141
152 ,155 ,369 ,29 ,97 ,1000 ,831.012207 ,1034.845337 ,932.928772 ,0.000000 ,-182.480957 ,-125.609756 ,-7.232180 ,2.414363 ,1.304329 ,1.739544 ,78.499199 ,1.304329 ,-416.069336
153 ,152 ,372 ,30 ,97 ,1000 ,862.371155 ,1034.845337 ,948.608215 ,0.000000 ,-154.406952 ,-142.012192 ,-7.070087 ,2.259957 ,1.162317 ,1.776951 ,79.447075 ,1.162317 ,-420.328125
154 ,152 ,372 ,30 ,97 ,1000 ,862.371155 ,1050.524780 ,956.447998 ,0.000000 ,-168.443954 ,-147.317078 ,-7.070087 ,2.091512 ,1.015000 ,1.811857 ,80.402885 ,1.015000 ,-419.418945
155 ,151 ,381 ,30 ,102 ,1000 ,846.691650 ,1019.165894 ,932.928772 ,0.000000 ,-154.406952 ,-154.268295 ,-6.587402 ,1.937106 ,0.860732 ,1.843393 ,81.335281 ,0.860732 ,-415.973633
156 ,151 ,384 ,29 ,103 ,1000 ,846.691650 ,1019.165894 ,932.928772 ,0.000000 ,-154.406952 ,-160.548782 ,-6.587402 ,1.782699 ,0.700183 ,1.872415 ,82.267754 ,0.700183 ,-397.120117
157 ,151 ,384 ,29 ,103 ,1000 ,846.691650 ,1034.845337 ,940.768494 ,0.000000 ,-168.443954 ,-163.109756 ,-6.427701 ,1.614255 ,0.537073 ,1.898917 ,83.208153 ,0.537073 ,-377.740234
158 ,148 ,387 ,28 ,104 ,1000 ,878.050598 ,1019.165894 ,948.608215 ,0.000000 ,-126.332962 ,-169.573181 ,-6.268596 ,1.487922 ,0.367500 ,1.923549 ,84.156441 ,0.367500 ,-375.347656
159 ,148 ,387 ,28 ,104 ,1000 ,862.371155 ,1019.165894 ,940.768494 ,0.000000 ,-140.369965 ,-175.487808 ,-6.268596 ,1.347552 ,0.192012 ,1.945673 ,85.096947 ,0.192012 ,-357.211914
160 ,147 ,404 ,28 ,119 ,1000 ,862.371155 ,1034.845337 ,948.608215 ,0.000000 ,-154.406952 ,-179.573181 ,-5.378204 ,1.193145 ,0.012439 ,1.965425 ,86.045349 ,0.012439 ,-349.603516
161 ,148 ,406 ,30 ,119 ,1000 ,846.691650 ,1019.165894 ,932.928772 ,0.000000 ,-154.406952 ,-181.890244 ,-5.378204 ,1.038738 ,-0.169451 ,1.982338 ,86.978127 ,-0.169451 ,-342.665039
162 ,148 ,406 ,30 ,119 ,1000 ,862.371155 ,987.806946 ,925.089050 ,0.000000 ,-112.295967 ,-177.865860 ,-5.274700 ,0.926442 ,-0.347317 ,1.997295 ,87.903091 ,-0.347317 ,-323.763672
163 ,144 ,409 ,29 ,118 ,1000 ,878.050598 ,1003.486389 ,940.768494 ,0.000000 ,-112.295967 ,-171.890244 ,-5.119933 ,0.814146 ,-0.519207 ,2.010663 ,88.843765 ,-0.519207 ,-317.160156
164 ,144 ,409 ,29 ,118 ,1000 ,878.050598 ,1003.486389 ,940.768494 ,0.000000 ,-112.295967 ,-167.987808 ,-5.119933 ,0.701850 ,-0.687195 ,2.022187 ,89.784470 ,-0.687195 ,-297.828125
165 ,143 ,419 ,28 ,123 ,1000 ,862.371155 ,1019.165894 ,940.768494 ,0.000000 ,-140.369965 ,-157.560974 ,-4.608280 ,0.561480 ,-0.844756 ,2.031406 ,90.725189 ,-0.844756 ,-271.844727
166 ,143 ,423 ,28 ,128 ,1000 ,862.371155 ,1019.165894 ,940.768494 ,0.000000 ,-140.369965 ,-149.512192 ,-4.608280 ,0.421110 ,-0.994268 ,2.038320 ,91.665932 ,-0.994268 ,-255.192383
167 ,143 ,423 ,28 ,128 ,1000 ,893.730103 ,987.806946 ,940.768494 ,0.000000 ,-84.221977 ,-142.987808 ,-4.405438 ,0.336888 ,-1.137256 ,2.043852 ,92.606682 ,-1.137256 ,-227.677734
168 ,141 ,424 ,29 ,129 ,1000 ,893.730103 ,956.447998 ,925.089050 ,0.000000 ,-56.147984 ,-140.487808 ,-4.354890 ,0.280740 ,-1.277744 ,2.048384 ,93.531761 ,-1.277744 ,-203.751953
169 ,141 ,424 ,29 ,129 ,1000 ,878.050598 ,987.806946 ,932.928772 ,0.000000 ,-98.258972 ,-139.695129 ,-4.354890 ,0.182481 ,-1.417439 ,2.051356 ,94.464691 ,-1.417439 ,-195.760742
170 ,142 ,441 ,28 ,142 ,1000 ,893.730103 ,1003.486389 ,948.608215 ,0.000000 ,-98.258972 ,-131.097565 ,-3.505443 ,0.084222 ,-1.548537 ,2.052750 ,95.413292 ,-1.548537 ,-170.303711
171 ,146 ,442 ,30 ,143 ,1000 ,893.730103 ,987.806946 ,940.768494 ,0.000000 ,-84.221977 ,-121.707321 ,-3.505443 ,-0.000000 ,-1.670244 ,2.052750 ,96.354065 ,-1.670244 ,-147.047852
172 ,146 ,442 ,30 ,143 ,1000 ,909.409546 ,956.447998 ,932.928772 ,0.000000 ,-42.110989 ,-114.268295 ,-3.456055 ,-0.042111 ,-1.784512 ,2.052064 ,97.286995 ,-1.784512 ,-119.293945
173 ,143 ,440 ,29 ,140 ,1000 ,909.409546 ,940.768494 ,925.089050 ,0.000000 ,-28.073992 ,-107.804878 ,-3.554896 ,-0.070185 ,-1.892317 ,2.050931 ,98.212082 ,-1.892317 ,-87.520508
174 ,143 ,440 ,29 ,140 ,1000 ,909.409546 ,972.127441 ,940.768494 ,0.000000 ,-56.147984 ,-100.182930 ,-3.554896 ,-0.126333 ,-1.992500 ,2.048857 ,99.152847 ,-1.992500 ,-66.083008
175 ,142 ,447 ,31 ,147 ,1000 ,909.409546 ,1003.486389 ,956.447998 ,0.000000 ,-84.221977 ,-93.902443 ,-3.210072 ,-0.210555 ,-2.086402 ,2.045342 ,100.109291 ,-2.086402 ,-36.271484
176 ,144 ,450 ,29 ,150 ,1000 ,925.089050 ,987.806946 ,956.447998 ,0.000000 ,-56.147984 ,-88.719513 ,-3.210072 ,-0.266703 ,-2.175122 ,2.040890 ,101.065727 ,-2.175122 ,-20.767578
177 ,144 ,450 ,29 ,150 ,1000 ,925.089050 ,956.447998 ,940.768494 ,0.000000 ,-28.073992 ,-86.036591 ,-3.063250 ,-0.294777 ,-2.261159 ,2.036050 ,102.006485 ,-2.261159 ,-13.589844
178 ,143 ,451 ,27 ,150 ,1000 ,956.447998 ,940.768494 ,948.608215 ,0.000000 ,14.036996 ,-82.256096 ,-3.063250 ,-0.280740 ,-2.343415 ,2.031402 ,102.955078 ,-2.343415 ,-0.143555
179 ,143 ,451 ,27 ,150 ,1000 ,925.089050 ,956.447998 ,940.768494 ,0.000000 ,-28.073992 ,-78.780487 ,-3.014437 ,-0.308814 ,-2.422195 ,2.026331 ,103.895836 ,-2.422195 ,10.766602
180 ,144 ,462 ,26 ,165 ,1000 ,925.089050 ,972.127441 ,948.608215 ,0.000000 ,-42.110989 ,-73.597565 ,-2.481693 ,-0.350925 ,-2.495793 ,2.020521 ,104.844421 ,-2.495793 ,27.323242
181 ,152 ,466 ,31 ,166 ,1000 ,940.768494 ,972.127441 ,956.447998 ,0.000000 ,-28.073992 ,-66.402443 ,-2.481693 ,-0.378999 ,-2.562195 ,2.014195 ,105.800850 ,-2.562195 ,54.311523
182 ,152 ,466 ,31 ,166 ,1000 ,956.447998 ,972.127441 ,964.287720 ,0.000000 ,-14.036996 ,-61.402439 ,-2.289872 ,-0.393036 ,-2.623598 ,2.007580 ,106.765114 ,-2.623598 ,84.075195
183 ,148 ,459 ,27 ,162 ,1000 ,972.127441 ,956.447998 ,964.287720 ,0.000000 ,14.036996 ,-57.378052 ,-2.289872 ,-0.378999 ,-2.680976 ,2.001201 ,107.729385 ,-2.680976 ,117.619141
184 ,148 ,459 ,27 ,162 ,1000 ,925.089050 ,940.768494 ,932.928772 ,0.000000 ,-14.036996 ,-49.634148 ,-2.626225 ,-0.393036 ,-2.730610 ,1.994802 ,108.662292 ,-2.730610 ,145.325195
185 ,150 ,464 ,27 ,163 ,1000 ,940.768494 ,956.447998 ,948.608215 ,0.000000 ,-14.036996 ,-41.463417 ,-2.385656 ,-0.407073 ,-2.772073 ,1.988062 ,109.610870 ,-2.772073 ,165.949219
186 ,153 ,469 ,27 ,167 ,1000 ,940.768494 ,956.447998 ,948.608215 ,0.000000 ,-14.036996 ,-33.231709 ,-2.385656 ,-0.421110 ,-2.805305 ,1.981090 ,110.559456 ,-2.805305 ,191.358398
187 ,153 ,469 ,27 ,167 ,1000 ,956.447998 ,940.768494 ,948.608215 ,0.000000 ,14.036996 ,-31.280489 ,-2.146670 ,-0.407073 ,-2.836586 ,1.974351 ,111.508041 ,-2.836586 ,205.043945
188 ,153 ,467 ,26 ,165 ,1000 ,940.768494 ,956.447998 ,948.608215 ,0.000000 ,-14.036996 ,-29.695122 ,-2.146670 ,-0.421110 ,-2.866281 ,1.967379 ,112.456627 ,-2.866281 ,201.981445
189 ,153 ,467 ,26 ,165 ,1000 ,972.127441 ,940.768494 ,956.447998 ,0.000000 ,28.073992 ,-26.341463 ,-2.242075 ,-0.393036 ,-2.892622 ,1.960818 ,113.413048 ,-2.892622 ,209.446289
190 ,156 ,477 ,24 ,175 ,1000 ,940.768494 ,940.768494 ,940.768494 ,0.000000 ,0.000000 ,-22.439024 ,-1.767572 ,-0.393036 ,-2.915061 ,1.954364 ,114.353798 ,-2.915061 ,220.308594
191 ,164 ,478 ,30 ,174 ,1000 ,925.089050 ,940.768494 ,932.928772 ,0.000000 ,-14.036996 ,-16.280489 ,-1.767572 ,-0.407073 ,-2.931342 ,1.947736 ,115.286697 ,-2.931342 ,232.750000
192 ,164 ,478 ,30 ,174 ,1000 ,940.768494 ,940.768494 ,940.768494 ,0.000000 ,0.000000 ,-10.243902 ,-1.720468 ,-0.407073 ,-2.941586 ,1.941052 ,116.227448 ,-2.941586 ,244.473633
193 ,161 ,471 ,26 ,169 ,1000 ,972.127441 ,940.768494 ,956.447998 ,0.000000 ,28.073992 ,-4.329268 ,-1.720468 ,-0.378999 ,-2.945915 ,1.934726 ,117.183876 ,-2.945915 ,249.880859
194 ,161 ,471 ,26 ,169 ,1000 ,956.447998 ,940.768494 ,948.608215 ,0.000000 ,14.036996 ,-1.768293 ,-2.051517 ,-0.364962 ,-2.947683 ,1.928683 ,118.132462 ,-2.947683 ,245.095703
195 ,163 ,473 ,26 ,172 ,992 ,956.447998 ,925.089050 ,940.768494 ,0.000000 ,28.073992 ,2.317073 ,-1.956617 ,-0.336888 ,-2.945366 ,1.923152 ,119.073212 ,-2.945366 ,251.747070
196 ,163 ,473 ,26 ,172 ,984 ,972.127441 ,940.768494 ,956.447998 ,0.000000 ,28.073992 ,4.329268 ,-1.956617 ,-0.308814 ,-2.941037 ,1.917997 ,120.029648 ,-2.941037 ,261.030273
197 ,168 ,477 ,26 ,181 ,976 ,956.447998 ,940.768494 ,948.608215 ,0.000000 ,14.036996 ,7.743903 ,-1.767572 ,-0.294777 ,-2.933293 ,1.913116 ,120.978241 ,-2.933293 ,265.049805
198 ,169 ,471 ,26 ,180 ,968 ,925.089050 ,925.089050 ,925.089050 ,0.000000 ,0.000000 ,10.670732 ,-1.767572 ,-0.294777 ,-2.922622 ,1.908357 ,121.903320 ,-2.922622 ,268.447266
199 ,169 ,471 ,26 ,180 ,960 ,940.768494 ,925.089050 ,932.928772 ,0.000000 ,14.036996 ,14.817074 ,-2.051517 ,-0.280740 ,-2.907805 ,1.903786 ,122.836235 ,-2.907805 ,271.653320
200 ,175 ,478 ,28 ,188 ,952 ,956.447998 ,925.089050 ,940.768494 ,0.000000 ,28.073992 ,20.731709 ,-1.720468 ,-0.252666 ,-2.887073 ,1.899637 ,123.777000 ,-2.887073 ,289.023438
201 ,175 ,478 ,28 ,188 ,944 ,909.409546 ,893.730103 ,901.569824 ,0.000000 ,14.036996 ,27.073172 ,-1.720468 ,-0.238629 ,-2.860000 ,1.895882 ,124.678558 ,-2.860000 ,288.305664
202 ,180 ,475 ,29 ,189 ,936 ,893.730103 ,893.730103 ,893.730103 ,0.000000 ,0.000000 ,32.378048 ,-1.861969 ,-0.238629 ,-2.827622 ,1.892160 ,125.572281 ,-2.827622 ,281.223633
203 ,180 ,476 ,28 ,191 ,928 ,909.409546 ,893.730103 ,901.569824 ,0.000000 ,14.036996 ,36.280487 ,-1.861969 ,-0.224592 ,-2.791342 ,1.888626 ,126.473846 ,-2.791342 ,279.022461
204 ,180 ,476 ,28 ,191 ,920 ,909.409546 ,893.730103 ,901.569824 ,0.000000 ,14.036996 ,36.524391 ,-1.814739 ,-0.210555 ,-2.754817 ,1.885313 ,127.375412 ,-2.754817 ,271.749023
205 ,187 ,472 ,29 ,194 ,912 ,893.730103 ,878.050598 ,885.890320 ,0.000000 ,14.036996 ,39.695122 ,-1.814739 ,-0.196518 ,-2.715122 ,1.882274 ,128.261292 ,-2.715122 ,268.925781
206 ,187 ,472 ,29 ,194 ,904 ,878.050598 ,846.691650 ,862.371155 ,0.000000 ,28.073992 ,40.060978 ,-2.004036 ,-0.168444 ,-2.675061 ,1.879739 ,129.123657 ,-2.675061 ,266.724609
207 ,188 ,473 ,28 ,194 ,896 ,878.050598 ,846.691650 ,862.371155 ,0.000000 ,28.073992 ,43.963417 ,-1.956617 ,-0.140370 ,-2.631098 ,1.877626 ,129.986023 ,-2.631098 ,269.356445
208 ,188 ,473 ,28 ,194 ,888 ,878.050598 ,878.050598 ,878.050598 ,0.000000 ,0.000000 ,49.512196 ,-1.956617 ,-0.140370 ,-2.581585 ,1.875475 ,130.864075 ,-2.581585 ,274.811523
209 ,195 ,473 ,29 ,198 ,880 ,878.050598 ,846.691650 ,862.371155 ,0.000000 ,28.073992 ,48.353661 ,-1.956617 ,-0.112296 ,-2.533232 ,1.873785 ,131.726440 ,-2.533232 ,267.442383
210 ,199 ,473 ,32 ,202 ,872 ,878.050598 ,862.371155 ,870.210876 ,0.000000 ,14.036996 ,45.000000 ,-1.956617 ,-0.098259 ,-2.488232 ,1.872292 ,132.596664 ,-2.488232 ,264.379883
211 ,199 ,473 ,32 ,202 ,864 ,862.371155 ,846.691650 ,854.531372 ,0.000000 ,14.036996 ,41.646343 ,-1.956617 ,-0.084222 ,-2.446585 ,1.871036 ,133.451187 ,-2.446585 ,257.154297
212 ,205 ,472 ,32 ,203 ,856 ,815.332703 ,815.332703 ,815.332703 ,0.000000 ,0.000000 ,37.804878 ,-2.004036 ,-0.084222 ,-2.408781 ,1.869838 ,134.266525 ,-2.408781 ,241.171875
213 ,207 ,472 ,31 ,208 ,848 ,862.371155 ,815.332703 ,838.851929 ,0.000000 ,42.110989 ,36.097561 ,-2.004036 ,-0.042111 ,-2.372683 ,1.869221 ,135.105377 ,-2.372683 ,242.272461
214 ,207 ,472 ,31 ,208 ,840 ,846.691650 ,831.012207 ,838.851929 ,0.000000 ,14.036996 ,33.353661 ,-2.004036 ,-0.028074 ,-2.339329 ,1.868810 ,135.944229 ,-2.339329 ,243.851562
215 ,212 ,471 ,33 ,210 ,832 ,846.691650 ,831.012207 ,838.851929 ,0.000000 ,14.036996 ,34.451221 ,-2.004036 ,-0.014037 ,-2.304878 ,1.868605 ,136.783081 ,-2.304878 ,239.832031
216 ,212 ,471 ,33 ,210 ,824 ,815.332703 ,799.653198 ,807.492981 ,0.000000 ,14.036996 ,31.829269 ,-2.051517 ,-0.000000 ,-2.273049 ,1.868605 ,137.590561 ,-2.273049 ,236.099609
217 ,218 ,471 ,30 ,211 ,816 ,815.332703 ,783.973755 ,799.653198 ,0.000000 ,28.073992 ,31.402439 ,-2.051517 ,0.028074 ,-2.241647 ,1.868997 ,138.390228 ,-2.241647 ,238.635742
218 ,222 ,474 ,32 ,216 ,808 ,831.012207 ,815.332703 ,823.172424 ,0.000000 ,14.036996 ,27.195122 ,-2.051517 ,0.042111 ,-2.214451 ,1.869602 ,139.213394 ,-2.214451 ,233.084961
219 ,222 ,474 ,32 ,216 ,800 ,799.653198 ,799.653198 ,799.653198 ,0.000000 ,0.000000 ,26.402439 ,-1.909261 ,0.042111 ,-2.188049 ,1.870189 ,140.013046 ,-2.188049 ,232.127930
220 ,227 ,478 ,36 ,222 ,792 ,799.653198 ,783.973755 ,791.813477 ,0.000000 ,14.036996 ,24.390244 ,-1.909261 ,0.056148 ,-2.163659 ,1.870965 ,140.804855 ,-2.163659 ,235.621094
221 ,227 ,478 ,36 ,222 ,784 ,799.653198 ,783.973755 ,791.813477 ,0.000000 ,14.036996 ,19.207317 ,-1.720468 ,0.070185 ,-2.144451 ,1.871935 ,141.596680 ,-2.144451 ,230.405273
222 ,232 ,480 ,36 ,224 ,776 ,783.973755 ,768.294250 ,776.134033 ,0.000000 ,14.036996 ,13.780488 ,-1.626448 ,0.084222 ,-2.130671 ,1.873076 ,142.372803 ,-2.130671 ,228.443359
223 ,235 ,484 ,35 ,227 ,768 ,783.973755 ,752.614807 ,768.294250 ,0.000000 ,28.073992 ,9.146341 ,-1.626448 ,0.112296 ,-2.121525 ,1.874582 ,143.141098 ,-2.121525 ,233.898438
224 ,235 ,484 ,35 ,227 ,760 ,783.973755 ,768.294250 ,776.134033 ,0.000000 ,14.036996 ,8.353659 ,-1.439161 ,0.126333 ,-2.113171 ,1.876293 ,143.917236 ,-2.113171 ,241.650391
225 ,238 ,488 ,35 ,232 ,752 ,768.294250 ,752.614807 ,760.454529 ,0.000000 ,14.036996 ,7.743903 ,-1.439161 ,0.140370 ,-2.105427 ,1.878156 ,144.677689 ,-2.105427 ,220.069336
226 ,238 ,488 ,35 ,232 ,744 ,752.614807 ,721.255859 ,736.935303 ,0.000000 ,28.073992 ,7.500000 ,-1.252874 ,0.168444 ,-2.097927 ,1.880323 ,145.414612 ,-2.097927 ,201.263672
227 ,244 ,490 ,35 ,233 ,736 ,736.935303 ,721.255859 ,729.095581 ,0.000000 ,14.036996 ,5.975610 ,-1.160106 ,0.182481 ,-2.091951 ,1.882645 ,146.143707 ,-2.091951 ,187.625977
228 ,244 ,490 ,35 ,233 ,728 ,752.614807 ,721.255859 ,736.935303 ,0.000000 ,28.073992 ,4.756098 ,-1.160106 ,0.210555 ,-2.087195 ,1.885353 ,146.880630 ,-2.087195 ,179.395508
